GME00123466,19320108,PRCP,54,,,E,
GME00123466,19320109,PRCP,0,,,E,
GME00123466,19320110,PRCP,0,,,E,
GME00123466,19320111,PRCP,0,,,E,
GME00123466,19320112,PRCP,0,,,E,
GME00123466,19320113,PRCP,36,,,E,
GME00123466,19320114,PRCP,0,,,E,
GME00123466,19320115,PRCP,0,,,E,
GME00123466,19320116,PRCP,0,,,E,
GME00123466,19320117,PRCP,0,,,E,
GME00123466,19320118,PRCP,0,,,E,
GME00123466,19320119,PRCP,0,,,E,
GME00123466,19320120,PRCP,0,,,E,
GME00123466,19320121,PRCP,0,,,E,
GME00123466,19320122,PRCP,0,,,E,
GME00123466,19320123,PRCP,0,,,E,
GME00123466,19320124,PRCP,0,,,E,
GME00123466,19320125,PRCP,0,,,E,
GME00123466,19320126,PRCP,0,,,E,
GME00123466,19320127,PRCP,0,,,E,
GME00123466,19320128,PRCP,0,,,E,
GME00123466,19320129,PRCP,0,,,E,
GME00123466,19320130,PRCP,0,,,E,
GME00123466,19320131,PRCP,0,,,E,
GME00123466,19320201,PRCP,5,,,E,
GME00123466,19320202,PRCP,4,,,E,
GME00123466,19320203,PRCP,0,,,E,
GME00123466,19320204,PRCP,0,,,E,
GME00123466,19320205,PRCP,0,,,E,
GME00123466,19320206,PRCP,0,,,E,
GME00123466,19320207,PRCP,0,,,E,
GME00123466,19320208,PRCP,15,,,E,
GME00123466,19320209,PRCP,0,,,E,
GME00123466,19320210,PRCP,35,,,E,
GME00123466,19320211,PRCP,0,,,E,
GME00123466,19320212,PRCP,0,,,E,
GME00123466,19320213,PRCP,0,,,E,
GME00123466,19320214,PRCP,0,,,E,
GME00123466,19320215,PRCP,0,,,E,
GME00123466,19320216,PRCP,0,,,E,
GME00123466,19320217,PRCP,0,,,E,
GME00123466,19320218,PRCP,0,,,E,
GME00123466,19320219,PRCP,0,,,E,
GME00123466,19320220,PRCP,19,,,E,
GME00123466,19320221,PRCP,5,,,E,
GME00123466,19320222,PRCP,0,,,E,
GME00123466,19320223,PRCP,18,,,E,
GME00123466,19320224,PRCP,0,,,E,
GME00123466,19320225,PRCP,0,,,E,
GME00123466,19320226,PRCP,20,,,E,
GME00123466,19320227,PRCP,0,,,E,
GME00123466,19320228,PRCP,0,,,E,
GME00123466,19320229,PRCP,0,,,E,
GME00123466,19320301,PRCP,0,,,E,
GME00123466,19320302,PRCP,0,,,E,
GME00123466,19320303,PRCP,0,,,E,
GME00123466,19320304,PRCP,0,,,E,
GME00123466,19320305,PRCP,0,,,E,
GME00123466,19320306,PRCP,0,,,E,
GME00123466,19320307,PRCP,8,,,E,
GME00123466,19320308,PRCP,244,,,E,
GME00123466,19320309,PRCP,84,,,E,
GME00123466,19320310,PRCP,0,,,E,
GME00123466,19320311,PRCP,0,,,E,
GME00123466,19320312,PRCP,0,,,E,
GME00123466,19320313,PRCP,0,,,E,
GME00123466,19320314,PRCP,0,,,E,
GME00123466,19320315,PRCP,0,,,E,
GME00123466,19320316,PRCP,0,,,E,
GME00123466,19320317,PRCP,0,,,E,
GME00123466,19320318,PRCP,0,,,E,
GME00123466,19320319,PRCP,0,,,E,
GME00123466,19320320,PRCP,0,,,E,
GME00123466,19320321,PRCP,6,,,E,
GME00123466,19320322,PRCP,0,,,E,
GME00123466,19320323,PRCP,0,,,E,
GME00123466,19320324,PRCP,0,,,E,
GME00123466,19320325,PRCP,0,,,E,
GME00123466,19320326,PRCP,0,,,E,
GME00123466,19320327,PRCP,0,,,E,
GME00123466,19320328,PRCP,0,,,E,
GME00123466,19320329,PRCP,96,,,E,
GME00123466,19320330,PRCP,0,,,E,
GME00123466,19320331,PRCP,0,,,E,
GME00123466,19320401,PRCP,16,,,E,
GME00123466,19320402,PRCP,0,,,E,
GME00123466,19320403,PRCP,0,,,E,
GME00123466,19320404,PRCP,0,,,E,
GME00123466,19320405,PRCP,72,,,E,
GME00123466,19320406,PRCP,0,,,E,
GME00123466,19320407,PRCP,100,,,E,
GME00123466,19320408,PRCP,33,,,E,
GME00123466,19320409,PRCP,0,,,E,
GME00123466,19320410,PRCP,0,,,E,
GME00123466,19320411,PRCP,20,,,E,
GME00123466,19320412,PRCP,45,,,E,
GME00123466,19320413,PRCP,18,,,E,
GME00123466,19320414,PRCP,0,,,E,
GME00123466,19320415,PRCP,0,,,E,
GME00123466,19320416,PRCP,0,,,E,
GME00123466,19320417,PRCP,0,,,E,
GME00123466,19320418,PRCP,162,,,E,
GME00123466,19320419,PRCP,0,,,E,
GME00123466,19320420,PRCP,0,,,E,
GME00123466,19320421,PRCP,0,,,E,
GME00123466,19320422,PRCP,0,,,E,
GME00123466,19320423,PRCP,0,,,E,
GME00123466,19320424,PRCP,0,,,E,
GME00123466,19320425,PRCP,0,,,E,
GME00123466,19320426,PRCP,0,,,E,
GME00123466,19320427,PRCP,0,,,E,
GME00123466,19320428,PRCP,0,,,E,
GME00123466,19320429,PRCP,3,,,E,
GME00123466,19320430,PRCP,0,,,E,
GME00123466,19320501,PRCP,119,,,E,
GME00123466,19320502,PRCP,18,,,E,
GME00123466,19320503,PRCP,76,,,E,
GME00123466,19320504,PRCP,56,,,E,
GME00123466,19320505,PRCP,11,,,E,
GME00123466,19320506,PRCP,105,,,E,
GME00123466,19320507,PRCP,130,,,E,
GME00123466,19320508,PRCP,6,,,E,
GME00123466,19320509,PRCP,90,,,E,
GME00123466,19320510,PRCP,48,,,E,
GME00123466,19320511,PRCP,18,,,E,
GME00123466,19320512,PRCP,0,,,E,
GME00123466,19320513,PRCP,0,,,E,
GME00123466,19320514,PRCP,0,,,E,
GME00123466,19320515,PRCP,0,,,E,
GME00123466,19320516,PRCP,155,,,E,
GME00123466,19320517,PRCP,29,,,E,
GME00123466,19320518,PRCP,0,,,E,
GME00123466,19320519,PRCP,0,,,E,
GME00123466,19320520,PRCP,0,,,E,
GME00123466,19320521,PRCP,92,,,E,
GME00123466,19320522,PRCP,48,,,E,
GME00123466,19320523,PRCP,42,,,E,
GME00123466,19320524,PRCP,0,,,E,
GME00123466,19320525,PRCP,0,,,E,
GME00123466,19320526,PRCP,34,,,E,
GME00123466,19320527,PRCP,0,,,E,
GME00123466,19320528,PRCP,48,,,E,
GME00123466,19320529,PRCP,93,,,E,
GME00123466,19320530,PRCP,0,,,E,
GME00123466,19320531,PRCP,0,,,E,
GME00123466,19320601,PRCP,42,,,E,
GME00123466,19320602,PRCP,0,,,E,
GME00123466,19320603,PRCP,0,,,E,
GME00123466,19320604,PRCP,0,,,E,
GME00123466,19320605,PRCP,71,,,E,
GME00123466,19320606,PRCP,28,,,E,
GME00123466,19320607,PRCP,5,,,E,
GME00123466,19320608,PRCP,0,,,E,
GME00123466,19320609,PRCP,0,,,E,
GME00123466,19320610,PRCP,0,,,E,
GME00123466,19320611,PRCP,0,,,E,
GME00123466,19320612,PRCP,0,,,E,
GME00123466,19320613,PRCP,0,,,E,
GME00123466,19320614,PRCP,0,,,E,
GME00123466,19320615,PRCP,9,,,E,
GME00123466,19320616,PRCP,7,,,E,
GME00123466,19320617,PRCP,0,,,E,
GME00123466,19320618,PRCP,0,,,E,
GME00123466,19320619,PRCP,14,,,E,
GME00123466,19320620,PRCP,132,,,E,
GME00123466,19320621,PRCP,110,,,E,
GME00123466,19320622,PRCP,2,,,E,
GME00123466,19320623,PRCP,70,,,E,
GME00123466,19320624,PRCP,67,,,E,
GME00123466,19320625,PRCP,5,,,E,
GME00123466,19320626,PRCP,0,,,E,
GME00123466,19320627,PRCP,0,,,E,
GME00123466,19320628,PRCP,69,,,E,
GME00123466,19320629,PRCP,0,,,E,
GME00123466,19320630,PRCP,0,,,E,
GME00123466,19320701,PRCP,184,,,E,
GME00123466,19320702,PRCP,105,,,E,
GME00123466,19320703,PRCP,0,,,E,
GME00123466,19320704,PRCP,0,,,E,
GME00123466,19320705,PRCP,5,,,E,
GME00123466,19320706,PRCP,16,,,E,
GME00123466,19320707,PRCP,351,,,E,
GME00123466,19320708,PRCP,11,,,E,
GME00123466,19320709,PRCP,30,,,E,
GME00123466,19320710,PRCP,0,,,E,
GME00123466,19320711,PRCP,64,,,E,
GME00123466,19320712,PRCP,18,,,E,
GME00123466,19320713,PRCP,16,,,E,
GME00123466,19320714,PRCP,0,,,E,
GME00123466,19320715,PRCP,64,,,E,
